Ticker, Routing, Documentation, Label,Smallest unit Decimal (number)
OCB_ETH,OCB.ETH,BLOCKMAX,BLOCKMAX,18
SHO_ETH,SHO.ETH,Showcase Token,Showcase Token,18
VBIT_ETH,VBIT.ETH,VALOBIT,VALOBIT,18
VIDY_ETH,VIDY.ETH,VIDY,VIDY,18
LOA_ETH,LOA.ETH,LOA Protocol,LOA Protocol,18
HINT_ETH,HINT.ETH,Hintchain,Hintchain,18
NIOX_ETH,NIOX.ETH,Autonio,Autonio,4
HPT_ETH,HPT.ETH,Huobi Pool Token,Huobi Pool Token,18
7E_ETH,7E.ETH,7ELEVEN,7ELEVEN,8
BEAST_ETH,BEAST.ETH,Beast Token,Beast Token,9
BABYFLOKIPUP_ETH,BABYFLOKIPUP.ETH,Baby Floki Pup,Baby Floki Pup,9
XMM_ETH,XMM.ETH,Momentum,Momentum,10
TLW_ETH,TLW.ETH,TilWiki,TilWiki,8
SPIZ_ETH,SPIZ.ETH,SPACE iZ,SPACE iZ,18
ESHILL_ETH,ESHILL.ETH,Ethereum Shillings,Ethereum Shillings,9
BETTER_ETH,BETTER.ETH,Better Money,Better Money,4
SRC_ETH,SRC.ETH,Simracer Coin,Simracer Coin,18
OPM_ETH,OPM.ETH,Omega Protocol Mone,Omega Protocol Mone,18
AGT_ETH,AGT.ETH,AISF,AISF,8
CEDS_ETH,CEDS.ETH,CEDARS,CEDARS,18
HONEYBADGER_ETH,HONEYBADGER.ETH,Honey Badger,Honey Badger,9
FXP_ETH,FXP.ETH,FXPay,FXPay,8
YFIIG_ETH,YFIIG.ETH,YFII Gold,YFII Gold,18
YTSLA_ETH,YTSLA.ETH,yTSLA Finance,yTSLA Finance,18
BRTR_ETH,BRTR.ETH,Barter,Barter,8
UNISTAKE_ETH,UNISTAKE.ETH,Unistake,Unistake,18
LATX_ETH,LATX.ETH,LatiumX,LatiumX,8
HLP_ETH,HLP.ETH,HLP Token,HLP Token,18
STZ_ETH,STZ.ETH,99Starz,99Starz,18
STX_ETH,STX.ETH,Stox,Stox,18
18C_ETH,18C.ETH,Block 18,Block 18,18
ISDT_ETH,ISDT.ETH,Istardust,Istardust,18
ASKO_ETH,ASKO.ETH,Asko,Asko,18
TEAT_ETH,TEAT.ETH,TEAL,TEAL,0
UTT_ETH,UTT.ETH,United Traders Toke,United Traders Toke,8
NICE_ETH,NICE.ETH,Nice,Nice,18
MQL_ETH,MQL.ETH,MiraQle,MiraQle,18
QBX_ETH,QBX.ETH,qiibee,qiibee,18
PIB_ETH,PIB.ETH,Pibble,Pibble,18
YFIS_ETH,YFIS.ETH,YFISCURITY,YFISCURITY,18
YFIB_ETH,YFIB.ETH,YFIBALANCER FINANCE,YFIBALANCER FINANCE,18
CYF_ETH,CYF.ETH,CY Finance,CY Finance,18
TMC_ETH,TMC.ETH,TMC,TMC,18
FNSP_ETH,FNSP.ETH,Finswap,Finswap,18
YFE_ETH,YFE.ETH,YFE Money,YFE Money,18
EMT_ETH,EMT.ETH,Emanate,Emanate,18
SHIBAKEN_ETH,SHIBAKEN.ETH,Shibaken Finance,Shibaken Finance,0
CBP_ETH,CBP.ETH,CashBackPro,CashBackPro,18
BURN_ETH,BURN.ETH,BlockBurn,BlockBurn,18
HUSKY_ETH,HUSKY.ETH,Husky,Husky,9
PURE_ETH,PURE.ETH,Puriever,Puriever,18
MDF_ETH,MDF.ETH,MatrixETF,MatrixETF,18
KOMP_ETH,KOMP.ETH,Kompass,Kompass,18
RICKMORTYDOXX_ETH,RICKMORTYDOXX.ETH,RickMortyDoxx,RickMortyDoxx,9
STON_ETH,STON.ETH,Ston,Ston,18
IHT_ETH,IHT.ETH,IHT Real Estate Pro,IHT Real Estate Pro,18
MARS_ETH,MARS.ETH,Mars,Mars,18
BIKE_ETH,BIKE.ETH,Cycle Punk,Cycle Punk,9
YIN_ETH,YIN.ETH,YIN Finance,YIN Finance,18
FOL_ETH,FOL.ETH,Folder Protocol,Folder Protocol,18
ACPT_ETH,ACPT.ETH,Crypto Accept,Crypto Accept,18
FRY_ETH,FRY.ETH,FoundryDAO Logistic,FoundryDAO Logistic,18
METASTAR_ETH,METASTAR.ETH,Metastar,Metastar,9
BOOB_ETH,BOOB.ETH,BooBank,BooBank,18
XUC_ETH,XUC.ETH,Exchange Union,Exchange Union,18
WEB_ETH,WEB.ETH,Webcoin,Webcoin,1
BEC_ETH,BEC.ETH,Betherchip,Betherchip,18
HF_ETH,HF.ETH,Have Fun,Have Fun,9
STEAK_ETH,STEAK.ETH,Steaks Finance,Steaks Finance,18
YFOS_ETH,YFOS.ETH,YFOS finance,YFOS finance,18
BBH_ETH,BBH.ETH,Beavis and Butthead,Beavis and Butthead,9
YFPRO_ETH,YFPRO.ETH,YFPRO Finance,YFPRO Finance,18
SRX_ETH,SRX.ETH,Syrex,Syrex,9
PITTYS_ETH,PITTYS.ETH,Pittys,Pittys,18
WANATHA_ETH,WANATHA.ETH,Wrapped ANATHA,Wrapped ANATHA,18
GUESS_ETH,GUESS.ETH,PeerGuess,PeerGuess,2
BUGG_ETH,BUGG.ETH,Bugg Inu,Bugg Inu,9
YFILD_ETH,YFILD.ETH,YFILEND FINANCE,YFILEND FINANCE,18
SHIBTAMA_ETH,SHIBTAMA.ETH,Shibtama,Shibtama,18
ONIGIRI_ETH,ONIGIRI.ETH,Onigiri,Onigiri,18
FOR_ETH,FOR.ETH,ForTube,ForTube,18
ITS_ETH,ITS.ETH,Iteration Syndicate,Iteration Syndicate,18
CYTR_ETH,CYTR.ETH,Cyclops Treasure,Cyclops Treasure,18
TAUD_ETH,TAUD.ETH,TrueAUD,TrueAUD,18
DUCATO_ETH,DUCATO.ETH,Ducato Protocol Tok,Ducato Protocol Tok,18
UNIFI_ETH,UNIFI.ETH,Covenants,Covenants,18
COMB_ETH,COMB.ETH,Combo,Combo,18
RENA_ETH,RENA.ETH,RENA Finance,RENA Finance,18
CPRO_ETH,CPRO.ETH,Cloud Protocol,Cloud Protocol,18
FICO_ETH,FICO.ETH,French ICO Coin,French ICO Coin,18
ATO_ETH,ATO.ETH,EAutocoin,EAutocoin,18
YLAND_ETH,YLAND.ETH,Yearn Land,Yearn Land,18
SPAY_ETH,SPAY.ETH,SpaceY 2025,SpaceY 2025,18
ECELL_ETH,ECELL.ETH,Consensus Cell Netw,Consensus Cell Netw,2
SHIP_ETH,SHIP.ETH,ShipChain,ShipChain,18
QHC_ETH,QHC.ETH,QChi Chain,QChi Chain,18
TRIB_ETH,TRIB.ETH,Contribute,Contribute,18
LSS_ETH,LSS.ETH,Lossless,Lossless,18
ANG_ETH,ANG.ETH,Aureus Nummus Gold,Aureus Nummus Gold,18
RUC_ETH,RUC.ETH,Rush,Rush,18
YFFS_ETH,YFFS.ETH,YFFS Finance,YFFS Finance,18
AICO_ETH,AICO.ETH,Aicon,Aicon,8
DYT_ETH,DYT.ETH,DoYourTip,DoYourTip,18
LEAD_ETH,LEAD.ETH,Lead Token,Lead Token,18
HARAMBE_ETH,HARAMBE.ETH,Harambe,Harambe,18
SKI_ETH,SKI.ETH,Skillchain,Skillchain,18
XDNA_ETH,XDNA.ETH,extraDNA,extraDNA,18
KRG_ETH,KRG.ETH,Karaganda Token,Karaganda Token,18
DAM_ETH,DAM.ETH,Datamine,Datamine,18
WXRP_ETH,WXRP.ETH,Wrapped XRP,Wrapped XRP,18
YFDT_ETH,YFDT.ETH,Yearn Finance Diamo,Yearn Finance Diamo,18
ADD_ETH,ADD.ETH,Add xyz  NEW ,Add xyz  NEW ,18
MPH_ETH,MPH.ETH,88mph,88mph,18
MVC_ETH,MVC.ETH,Metaverse Capital,Metaverse Capital,9
GDC_ETH,GDC.ETH,Global Digital Cont,Global Digital Cont,18
VNXLU_ETH,VNXLU.ETH,VNX Exchange,VNX Exchange,18
DEFO_ETH,DEFO.ETH,DefHold,DefHold,18
GENT_ETH,GENT.ETH,Genesis Token,Genesis Token,18
KKO_ETH,KKO.ETH,Kineko,Kineko,18
VNL_ETH,VNL.ETH,Vanilla,Vanilla,12
XY_ETH,XY.ETH,XY Finance,XY Finance,18
NIROS_ETH,NIROS.ETH,Niros,Niros,18
PIPT_ETH,PIPT.ETH,Power Index Pool To,Power Index Pool To,18
ARNO_ETH,ARNO.ETH,ART NANO,ART NANO,18
TOGASHI_ETH,TOGASHI.ETH,Togashi Inu,Togashi Inu,9
3DOG_ETH,3DOG.ETH,CerberusDAO,CerberusDAO,9
CSX_ETH,CSX.ETH,Coinstox,Coinstox,18
YLAB_ETH,YLAB.ETH,Yearn finance Infra,Yearn finance Infra,18
NFTP_ETH,NFTP.ETH,NFT Platform Index,NFT Platform Index,18
CHPZ_ETH,CHPZ.ETH,Chipz,Chipz,18
NVA_ETH,NVA.ETH,Neeva Defi,Neeva Defi,18
ETHA_ETH,ETHA.ETH,ETHA Lend,ETHA Lend,18
MOFI_ETH,MOFI.ETH,MobiFi,MobiFi,18
BFC_ETH,BFC.ETH,Bifrost,Bifrost,18
JULIEN_ETH,JULIEN.ETH,JULIEN,JULIEN,4
QANX_ETH,QANX.ETH,QANplatform,QANplatform,18
DEX_ETH,DEX.ETH,AlphaDex,AlphaDex,18
ELONONE_ETH,ELONONE.ETH,AstroElon,AstroElon,9
LCG_ETH,LCG.ETH,LCG,LCG,18
YFO_ETH,YFO.ETH,YFIONE,YFIONE,18
BBND_ETH,BBND.ETH,BeatBind,BeatBind,18
NIFTSY_ETH,NIFTSY.ETH,Envelop  Niftsy ,Envelop  Niftsy ,18
SSL_ETH,SSL.ETH,SERGS Governance,SERGS Governance,18
FME_ETH,FME.ETH,FME,FME,18
MEWTWO_ETH,MEWTWO.ETH,Mewtwo Inu,Mewtwo Inu,9
ACTP_ETH,ACTP.ETH,Archetypal Network,Archetypal Network,8
DANDY_ETH,DANDY.ETH,Dandy Dego,Dandy Dego,18
CORX_ETH,CORX.ETH,CorionX,CorionX,8
FANV_ETH,FANV.ETH,FanVerse,FanVerse,9
SLV_ETH,SLV.ETH,Silverway,Silverway,18
WINU_ETH,WINU.ETH,Witcher Inu,Witcher Inu,9
AUTO_ETH,AUTO.ETH,Cube,Cube,18
LTY_ETH,LTY.ETH,Ledgity,Ledgity,18
UPUSD_ETH,UPUSD.ETH,Universal US Dollar,Universal US Dollar,2
GAS_ETH,GAS.ETH,Gas DAO,Gas DAO,18
XI_ETH,XI.ETH,Xi Token,Xi Token,18
YCO_ETH,YCO.ETH,Y Coin,Y Coin,8
KKI_ETH,KKI.ETH,KakashiInuV2,KakashiInuV2,9
MAXR_ETH,MAXR.ETH,Max Revive,Max Revive,9
808TA_ETH,808TA.ETH,808TA Token,808TA Token,18
KAREN_ETH,KAREN.ETH,Senator Karen,Senator Karen,9
BART_ETH,BART.ETH,Ballswapper Acceler,Ballswapper Acceler,9
SENC_ETH,SENC.ETH,Sentinel Chain,Sentinel Chain,18
LIMIT_ETH,LIMIT.ETH,LimitSwap,LimitSwap,18
ARTM_ETH,ARTM.ETH,ARTM,ARTM,18
TANGO_ETH,TANGO.ETH,keyTango,keyTango,18
TRXBULL_ETH,TRXBULL.ETH,3X Long TRX Token,3X Long TRX Token,18
JOJO_ETH,JOJO.ETH,JoJo Inu,JoJo Inu,9
AC_ETH,AC.ETH,ACoconut,ACoconut,18
CCOMP_ETH,CCOMP.ETH,cCOMP,cCOMP,8
AUSCM_ETH,AUSCM.ETH,Auric Network,Auric Network,18
KINE_ETH,KINE.ETH,Kine Protocol,Kine Protocol,18
CATE_ETH,CATE.ETH,Cash Tech,Cash Tech,18
ZHT_ETH,ZHT.ETH,ZeroHybrid Network,ZeroHybrid Network,18
RIFI_ETH,RIFI.ETH,Rikkei Finance,Rikkei Finance,18
LEV_ETH,LEV.ETH,Lever Network,Lever Network,18
MARK_ETH,MARK.ETH,Benchmark Protocol,Benchmark Protocol,9
ODA_ETH,ODA.ETH,Eiichiro Oda Inu,Eiichiro Oda Inu,9
ORCL5_ETH,ORCL5.ETH,Oracle Top 5 Index,Oracle Top 5 Index,18
SANA_ETH,SANA.ETH,Storage Area Networ,Storage Area Networ,16
MTHD_ETH,MTHD.ETH,Method Finance,Method Finance,18
YIELD_ETH,YIELD.ETH,Yield Protocol,Yield Protocol,18
KDAG_ETH,KDAG.ETH,King DAG,King DAG,18
IXI_ETH,IXI.ETH,IxiCash,IxiCash,8
BCNT_ETH,BCNT.ETH,Bincentive,Bincentive,18
TIC_ETH,TIC.ETH,Thingschain,Thingschain,8
BOB_ETH,BOB.ETH,Bob s Repair,Bob s Repair,18
NSURE_ETH,NSURE.ETH,Nsure Network,Nsure Network,18
DV_ETH,DV.ETH,Dreamverse,Dreamverse,18
APXP_ETH,APXP.ETH,APEX Protocol,APEX Protocol,18
ARCH_ETH,ARCH.ETH,Archer DAO Governan,Archer DAO Governan,18
SWIPE_ETH,SWIPE.ETH,SWIPE Network,SWIPE Network,8
EVED_ETH,EVED.ETH,Evedo,Evedo,18
BSYS_ETH,BSYS.ETH,BSYS,BSYS,18
STRIP_ETH,STRIP.ETH,StripCoin,StripCoin,18
MARO_ETH,MARO.ETH,Maro,Maro,0
GTE_ETH,GTE.ETH,GreenTek,GreenTek,18
BBCDAO_ETH,BBCDAO.ETH,Big Brain Capital D,Big Brain Capital D,9
GMB_ETH,GMB.ETH,GAMB,GAMB,18
TAILS_ETH,TAILS.ETH,Tails,Tails,9
EL_ETH,EL.ETH,ELYSIA,ELYSIA,18
N2_ETH,N2.ETH,Node Squared,Node Squared,9
CVA_ETH,CVA.ETH,Crypto Village Acce,Crypto Village Acce,18
PLTC_ETH,PLTC.ETH,PlatonCoin,PlatonCoin,18
BR_ETH,BR.ETH,BoHr,BoHr,18
FAST_ETH,FAST.ETH,FastSwap,FastSwap,18
LR_ETH,LR.ETH,Looks Rare,Looks Rare,9
KISHUTAMA_ETH,KISHUTAMA.ETH,Kishutama,Kishutama,9
CENX_ETH,CENX.ETH,Centralex,Centralex,18
BLAST_ETH,BLAST.ETH,Blastoise Inu,Blastoise Inu,9
EWC_ETH,EWC.ETH,Erugo World Coin,Erugo World Coin,18
SOLIDITYLABS_ETH,SOLIDITYLABS.ETH,SolidityLabs,SolidityLabs,9
IQQ_ETH,IQQ.ETH,Iqoniq,Iqoniq,18
DNC_ETH,DNC.ETH,Danat Coin,Danat Coin,18
DSLA_ETH,DSLA.ETH,DSLA Protocol,DSLA Protocol,18
DCA_ETH,DCA.ETH,Decentralize Curren,Decentralize Curren,18
CRF_ETH,CRF.ETH,Crafting Finance,Crafting Finance,18
YEE_ETH,YEE.ETH,Yee,Yee,18
CHONK_ETH,CHONK.ETH,Chonk,Chonk,18
NEST_ETH,NEST.ETH,Nest Protocol,Nest Protocol,18
INTX_ETH,INTX.ETH,INTEXCOIN,INTEXCOIN,9
WORDL_ETH,WORDL.ETH,Wordl DeFi,Wordl DeFi,18
ZEON_ETH,ZEON.ETH,ZEON Network,ZEON Network,18
WAIF_ETH,WAIF.ETH,Waifu Token,Waifu Token,18
ESPL_ETH,ESPL.ETH,ESplash,ESplash,18
MAS_ETH,MAS.ETH,Midas Protocol,Midas Protocol,18
HLTH_ETH,HLTH.ETH,HLTH Token,HLTH Token,18
SANSHU_ETH,SANSHU.ETH,Sanshu Inu,Sanshu Inu,9
ROAR_ETH,ROAR.ETH,Roaring Twenties,Roaring Twenties,9
SHINJUTSU_ETH,SHINJUTSU.ETH,Shinjutsu,Shinjutsu,9
JCC_ETH,JCC.ETH,Junca cash,Junca cash,18
DOGEFI_ETH,DOGEFI.ETH,DogeFi,DogeFi,18
QUA_ETH,QUA.ETH,Quasacoin,Quasacoin,18
META_ETH,META.ETH,Metadium,Metadium,18
DACXI_ETH,DACXI.ETH,Dacxi,Dacxi,18
REDI_ETH,REDI.ETH,REDi,REDi,18
FSCC_ETH,FSCC.ETH,FISCO Coin,FISCO Coin,8
TOTORO_ETH,TOTORO.ETH,Totoro Inu,Totoro Inu,9
LORDS_ETH,LORDS.ETH,LORDS,LORDS,18
TALI_ETH,TALI.ETH,Talaria Inu,Talaria Inu,18
UNIDX_ETH,UNIDX.ETH,UniDex,UniDex,18
SETH_ETH,SETH.ETH,sETH,sETH,18
PROGE_ETH,PROGE.ETH,Protector Roge,Protector Roge,9
UPP_ETH,UPP.ETH,Sentinel Protocol,Sentinel Protocol,18
MAGICK_ETH,MAGICK.ETH,Magick DAO,Magick DAO,9
DAH_ETH,DAH.ETH,Dirham,Dirham,18
FESS_ETH,FESS.ETH,Fesschain,Fesschain,18
PNODE_ETH,PNODE.ETH,Pinknode,Pinknode,18
SPHYNX_ETH,SPHYNX.ETH,Sphynx ETH,Sphynx ETH,18
FAMILY_ETH,FAMILY.ETH,The Bitcoin Family,The Bitcoin Family,4
DBUY_ETH,DBUY.ETH,Doont Buy,Doont Buy,9
YCC_ETH,YCC.ETH,Yuan Chain Coin,Yuan Chain Coin,8
HINU_ETH,HINU.ETH,Hayate Inu,Hayate Inu,18
BECOIN_ETH,BECOIN.ETH,bePAY Finance,bePAY Finance,6
MNY_ETH,MNY.ETH,MoonieNFT,MoonieNFT,18
KATANA_ETH,KATANA.ETH,Katana Finance,Katana Finance,18
SHIBBOO_ETH,SHIBBOO.ETH,Shibboo Inu,Shibboo Inu,9
DRAP_ETH,DRAP.ETH,Doge Strap,Doge Strap,9
CSMS_ETH,CSMS.ETH,Cosmostarter,Cosmostarter,18
WZM_ETH,WZM.ETH,Woozoo Music,Woozoo Music,18
RAK_ETH,RAK.ETH,Rake Finance,Rake Finance,18
DHV_ETH,DHV.ETH,DeHive,DeHive,18
HOMT_ETH,HOMT.ETH,HOM Token,HOM Token,15
WM_ETH,WM.ETH,WenMoon,WenMoon,9
PBX_ETH,PBX.ETH,Paribus,Paribus,18
METRIC_ETH,METRIC.ETH,MetricExchange,MetricExchange,18
SAI_ETH,SAI.ETH,Sai,Sai,18
EVEO_ETH,EVEO.ETH,EVERY ORIGINAL,EVERY ORIGINAL,18
YEAGER_ETH,YEAGER.ETH,Yeager Inu,Yeager Inu,9
LOOMOLD_ETH,LOOMOLD.ETH,Loom Network  OLD ,Loom Network  OLD ,18
MON_ETH,MON.ETH,Monfter,Monfter,18
DVD_ETH,DVD.ETH,DAOventures,DAOventures,18
FRR_ETH,FRR.ETH,Frontrow,Frontrow,18
RAJAINU_ETH,RAJAINU.ETH,Raja Inu,Raja Inu,9
CRETH2_ETH,CRETH2.ETH,Cream ETH 2,Cream ETH 2,18
TFS_ETH,TFS.ETH,TFS Token,TFS Token,18
SXPBULL_ETH,SXPBULL.ETH,3X Long Swipe Token,3X Long Swipe Token,0
MEGA_ETH,MEGA.ETH,MegaCryptoPolis,MegaCryptoPolis,18
CYOP_ETH,CYOP.ETH,CyOp Protocol,CyOp Protocol,9
ERENYEAGERINU_ETH,ERENYEAGERINU.ETH,Eren Yeager Inu,Eren Yeager Inu,9
OMT_ETH,OMT.ETH,Mars Token,Mars Token,18
NFTK_ETH,NFTK.ETH,NFTWiki,NFTWiki,18
KALLY_ETH,KALLY.ETH,Kally,Kally,18
STARX_ETH,STARX.ETH,STARX Token,STARX Token,18
RICKMORTY_ETH,RICKMORTY.ETH,Rick And Morty,Rick And Morty,9
BNTY_ETH,BNTY.ETH,Bounty0x,Bounty0x,18
MCX_ETH,MCX.ETH,Machi X,Machi X,18
YSR_ETH,YSR.ETH,Ystar,Ystar,18
SHIBAGUN_ETH,SHIBAGUN.ETH,Shiba Shogun,Shiba Shogun,9
HLAND_ETH,HLAND.ETH,HLand Token,HLand Token,18
DOKI_ETH,DOKI.ETH,Doki Doki,Doki Doki,18
SHIBLI_ETH,SHIBLI.ETH,Studio Shibli,Studio Shibli,9
PRV_ETH,PRV.ETH,Incognito,Incognito,9
APPA_ETH,APPA.ETH,Appa Inu,Appa Inu,9
EXM_ETH,EXM.ETH,EXMO Coin,EXMO Coin,8
METASHIB_ETH,METASHIB.ETH,MetaShib Token,MetaShib Token,9
UAXIE_ETH,UAXIE.ETH,Unicly Mystic Axies,Unicly Mystic Axies,18
ABYSS_ETH,ABYSS.ETH,Abyss,Abyss,18
STIMMY_ETH,STIMMY.ETH, STIMMY, STIMMY,18
DTO_ETH,DTO.ETH,DotOracle,DotOracle,18
THECITADEL_ETH,THECITADEL.ETH,The Citadel,The Citadel,9
BNTX_ETH,BNTX.ETH,Bintex Futures,Bintex Futures,18
1_UP_ETH,1-UP.ETH,1 UP,1 UP,18
ATR_ETH,ATR.ETH,Atauro,Atauro,8
ROBOT_ETH,ROBOT.ETH,Robot,Robot,18
GGTK_ETH,GGTK.ETH,GG Token,GG Token,18
CNN_ETH,CNN.ETH,Content Neutrality ,Content Neutrality ,18
MEX_ETH,MEX.ETH,MEX,MEX,18
TIP_ETH,TIP.ETH,Technology Innovati,Technology Innovati,18
XAEA_XII_ETH,XAEA-XII.ETH,XAEA Xii Token,XAEA Xii Token,9
AXIAV3_ETH,AXIAV3.ETH,Axia,Axia,18
POO_ETH,POO.ETH,PooPay,PooPay,18
PAD_ETH,PAD.ETH,SmartPad,SmartPad,18
ANOM_ETH,ANOM.ETH,Anomus Coin,Anomus Coin,18
GEEQ_ETH,GEEQ.ETH,GEEQ,GEEQ,18
MASQ_ETH,MASQ.ETH,MASQ,MASQ,18
SENSO_ETH,SENSO.ETH,SENSO,SENSO,0
EXRN_ETH,EXRN.ETH,EXRNchain,EXRNchain,0
BIGO_ETH,BIGO.ETH,BIGOCOIN,BIGOCOIN,8
NAME_ETH,NAME.ETH,PolkaDomain,PolkaDomain,18
MONO_ETH,MONO.ETH,MonoX,MonoX,18
ZXC_ETH,ZXC.ETH,0xcert,0xcert,18
UPR_ETH,UPR.ETH,Upfire,Upfire,18
FOUR_ETH,FOUR.ETH,4thpillar technolog,4thpillar technolog,18
KOIN_ETH,KOIN.ETH,Koinos,Koinos,8
BEST_ETH,BEST.ETH,Bitpanda Ecosystem ,Bitpanda Ecosystem ,8
BLUESPARROW_ETH,BLUESPARROW.ETH,BlueSparrow Token,BlueSparrow Token,9
PUNK_ETH,PUNK.ETH,Punk Vault  NFTX ,Punk Vault  NFTX ,18
SAO_ETH,SAO.ETH,Sator,Sator,9
WOMI_ETH,WOMI.ETH,Wrapped ECOMI,Wrapped ECOMI,18
CFLO_ETH,CFLO.ETH,Chain Flowers,Chain Flowers,8
AWC_ETH,AWC.ETH,Atomic Wallet Coin,Atomic Wallet Coin,8
BRIGHT_ETH,BRIGHT.ETH,Bright Union,Bright Union,18
BITTO_ETH,BITTO.ETH,BITTO,BITTO,18
PMD_ETH,PMD.ETH,Promodio,Promodio,9
HOPR_ETH,HOPR.ETH,HOPR,HOPR,18
CSWAP_ETH,CSWAP.ETH,CrossSwap,CrossSwap,18
OSWAP_ETH,OSWAP.ETH,OpenSwap,OpenSwap,18
ROPE_ETH,ROPE.ETH,Rope,Rope,18
WPR_ETH,WPR.ETH,WePower,WePower,18
SHOKKY_ETH,SHOKKY.ETH,SHOKKY,SHOKKY,9
YEED_ETH,YEED.ETH,Yggdrash,Yggdrash,18
ECP_ETH,ECP.ETH,ECP  Technology,ECP  Technology,6
KOROMARU_ETH,KOROMARU.ETH,KOROMARU,KOROMARU,9
PROPS_ETH,PROPS.ETH,Props Token,Props Token,18
PIPL_ETH,PIPL.ETH,PiplCoin,PiplCoin,8
APPC_ETH,APPC.ETH,AppCoins,AppCoins,18
COLI_ETH,COLI.ETH,Coliquidity,Coliquidity,18
BHIBA_ETH,BHIBA.ETH,Baby Shiba,Baby Shiba,9
BITX_ETH,BITX.ETH,BitScreener,BitScreener,18
QKC_ETH,QKC.ETH,QuarkChain,QuarkChain,18
DGVC_ETH,DGVC.ETH,DegenVC,DegenVC,18
TT_ETH,TT.ETH,Trillion,Trillion,18
DORAEMONINU_ETH,DORAEMONINU.ETH,DoraemonInu,DoraemonInu,9
BUNNY_ETH,BUNNY.ETH,BunnyToken,BunnyToken,18
SRMSO_ETH,SRMSO.ETH,Serum  Wormhole ,Serum  Wormhole ,6
EDR_ETH,EDR.ETH,Endor Protocol Toke,Endor Protocol Toke,18
MTH_ETH,MTH.ETH,Monetha,Monetha,5
BIST_ETH,BIST.ETH,Bistroo,Bistroo,18
DAWGS_ETH,DAWGS.ETH,SpaceDawgs,SpaceDawgs,9
GMNG_ETH,GMNG.ETH,Global Gaming,Global Gaming,8
ROCKETSHIB_ETH,ROCKETSHIB.ETH,Rocket Shib,Rocket Shib,9
XMX_ETH,XMX.ETH,XMax,XMax,8
ARIA20_ETH,ARIA20.ETH,Arianee,Arianee,18
EQUAD_ETH,EQUAD.ETH,Quadrant Protocol,Quadrant Protocol,18
UNB_ETH,UNB.ETH,Unbound Finance,Unbound Finance,18
WHIS_ETH,WHIS.ETH,Whis Inu,Whis Inu,18
STPL_ETH,STPL.ETH,Stream Protocol,Stream Protocol,18
XFUND_ETH,XFUND.ETH,xFund,xFund,9
GNFT_ETH,GNFT.ETH,GNFT,GNFT,18
IBBTC_ETH,IBBTC.ETH,Interest Bearing Bi,Interest Bearing Bi,18
BKK_ETH,BKK.ETH,BKEX Chain,BKEX Chain,18
WABI_ETH,WABI.ETH,Wabi,Wabi,18
FFF_ETH,FFF.ETH,Food Farmer Finance,Food Farmer Finance,18
NAOS_ETH,NAOS.ETH,NAOS Finance,NAOS Finance,18
HZM_ETH,HZM.ETH,HZM Coin,HZM Coin,8
SHARE_ETH,SHARE.ETH,Seigniorage Shares,Seigniorage Shares,9
MONONOKE_INU_ETH,MONONOKE-INU.ETH,Mononoke Inu,Mononoke Inu,9
XQC_ETH,XQC.ETH,Quras Token,Quras Token,8
EDN_ETH,EDN.ETH,Edenchain,Edenchain,18
SETS_ETH,SETS.ETH,Sensitrust,Sensitrust,18
HORD_ETH,HORD.ETH,Hord,Hord,18
RBIS_ETH,RBIS.ETH,ArbiSmart Token,ArbiSmart Token,18
BLOCKS_ETH,BLOCKS.ETH,BLOCKS,BLOCKS,18
CIA_ETH,CIA.ETH,CIA,CIA,9
RENBTCCURVE_ETH,RENBTCCURVE.ETH,LP renBTC Curve,LP renBTC Curve,18
NITRO_ETH,NITRO.ETH,Nitro League,Nitro League,18
VIBE_ETH,VIBE.ETH,VIBE,VIBE,18
NFXC_ETH,NFXC.ETH,NFX Coin,NFX Coin,18
ARTE_ETH,ARTE.ETH,Items,Items,18
PPT_ETH,PPT.ETH,Populous,Populous,8
REQ_ETH,REQ.ETH,Request,Request,18
CLX_ETH,CLX.ETH,Celeum,Celeum,18
ROX_ETH,ROX.ETH,Robotina,Robotina,18
CPAY_ETH,CPAY.ETH,Cryptopay,Cryptopay,0
PATH_ETH,PATH.ETH,PathDAO,PathDAO,18
AKAMARU_ETH,AKAMARU.ETH,Akamaru Inu,Akamaru Inu,9
JUP_ETH,JUP.ETH,Jupiter,Jupiter,18
MDS_ETH,MDS.ETH,MediShares,MediShares,18
CULT_ETH,CULT.ETH,Cult DAO,Cult DAO,18
T_ETH,T.ETH,Threshold Network T,Threshold Network T,18
PRP_ETH,PRP.ETH,Pharma Pay Coin,Pharma Pay Coin,18
CRBN_ETH,CRBN.ETH,Carbon,Carbon,18
DINJA_ETH,DINJA.ETH,DOGE NINJA SAMURAI,DOGE NINJA SAMURAI,9
NAUSICAA_ETH,NAUSICAA.ETH,Nausicaa Inu,Nausicaa Inu,9
INX_ETH,INX.ETH,Insight Protocol,Insight Protocol,18
FIRE_ETH,FIRE.ETH,Fire Protocol,Fire Protocol,8
CHOPPER_ETH,CHOPPER.ETH,Chopper Inu,Chopper Inu,9
NRCH_ETH,NRCH.ETH,EnreachDAO,EnreachDAO,9
KOMBAT_ETH,KOMBAT.ETH,Crypto Kombat,Crypto Kombat,8
QUID_ETH,QUID.ETH,Quid Ika,Quid Ika,9
LLTH_ETH,LLTH.ETH,Lilith Swap,Lilith Swap,18
